scope,house_a,house_b,origin_a,origin_b,both_emigre,same_origin_group,weight,shared_days
1914,London & Brazilian Bank,William Brandt's Sons & Co,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.42640143271122083,4
1914,London & Brazilian Bank,London Joint Stock Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.4629100498862757,6
1914,London & Brazilian Bank,Manchester & Liverpool District Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.5303300858899106,3
1914,London & Brazilian Bank,National Bank of Scotland,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3086066999241838,4
1914,London & Brazilian Bank,National Provincial Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.43301270189221935,6
1914,London & Brazilian Bank,Stern Brothers,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.6123724356957946,3
1914,London & River Plate Bank,Mercantile Bank of India,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.4472135954999579,6
1914,London & River Plate Bank,Parr's Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.39735970711951313,12
1914,London & River Plate Bank,"Reeves, Whitburn & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.3689323936863109,7
1914,London & River Plate Bank,Union Discount Co. of London,Colonial / Imperial bank,British: discount house,False,False,0.3796631983009996,8
1914,London & River Plate Bank,Union of London & Smiths Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.33488734331156855,12
1914,London & River Plate Bank,William Brandt's Sons & Co,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.4351941398892446,5
1914,London & River Plate Bank,London Joint Stock Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.44095855184409843,7
1914,London & River Plate Bank,National Bank of Scotland,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.314970394174356,5
1914,London & River Plate Bank,National Provincial Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.41247895569215276,7
1914,London & River Plate Bank,Stern Brothers,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.5,3
1914,London & River Plate Bank,London & South Western Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.4815434123430768,8
1914,London & River Plate Bank,Royal Bank of Scotland,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3535533905932738,6
1914,London & River Plate Bank,Standard Bank of South Africa,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.3333333333333333,4
1914,London & River Plate Bank,Ralli Brothers,Colonial / Imperial bank,Emigre: Greek & Levantine,False,False,0.3333333333333333,2
1914,London & South Western Bank,London Joint Stock Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.36401260415463205,8
1914,London & South Western Bank,National Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.36401260415463205,8
1914,London & South Western Bank,Parr's Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.5262013605584338,22
1914,London & South Western Bank,"Reeves, Whitburn & Co",British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.4187628431947845,11
1914,London & South Western Bank,"Robarts, Lubbock & Co",British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.3127716210856122,3
1914,London & South Western Bank,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.3427955850955305,10
1914,London & South Western Bank,Union of London & Smiths Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.46363053289018546,23
1914,London & South Western Bank,National Provincial Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.46819109191731173,11
1914,London & South Western Bank,Royal Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.34050261230349943,8
1914,London & South Western Bank,Standard Bank of South Africa,British: clearing / joint-stock bank,Colonial / Imperial bank,False,False,0.4815434123430768,8
1914,London County & Westminster Bank,National Bank of India,British: clearing / joint-stock bank,Colonial / Imperial bank,False,False,0.39000674757995496,17
1914,London County & Westminster Bank,National Discount Co.,British: clearing / joint-stock bank,British: discount house,False,False,0.4944513860581975,24
1914,London County & Westminster Bank,Parr's Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.7236842105263158,55
1914,London County & Westminster Bank,"Reeves, Whitburn & Co",British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.3979112128771107,19
1914,London County & Westminster Bank,Samuel Montagu & Co,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.37280056753966284,13
1914,London County & Westminster Bank,"Smith, St Aubyn & Co",British: clearing / joint-stock bank,British: discount house,False,False,0.4131169745664327,21
1914,London County & Westminster Bank,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.5091621433231821,27
1914,London County & Westminster Bank,Union of London & Smiths Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.8095136479925934,73
1914,London County & Westminster Bank,National Provincial Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4214636152117623,18
1914,London County & Westminster Bank,London Joint Stock Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.5006261743217589,20
1914,London County & Westminster Bank,National Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.35043832202523123,14
1914,London County & Westminster Bank,N. M. Rothschild & Sons,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.34412360080584264,9
1914,London County & Westminster Bank,White & Shaxson,British: clearing / joint-stock bank,British: discount house,False,False,0.41039134083406165,16
1914,London County & Westminster Bank,Royal Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.39804896992221994,17
1914,London County & Westminster Bank,Union Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3458572319330373,10
1914,London Hanseatic Bank,"Smith, St Aubyn & Co",Foreign bank (1914 wartime),British: discount house,False,False,0.3241018617760822,5
1914,London Hanseatic Bank,Union Discount Co. of London,Foreign bank (1914 wartime),British: discount house,False,False,0.31068488300060004,5
1914,London Hanseatic Bank,National Provincial Bank,Foreign bank (1914 wartime),British: clearing / joint-stock bank,False,False,0.3086066999241838,4
1914,London Joint Stock Bank,National Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.42857142857142855,9
1914,London Joint Stock Bank,Parr's Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.42553224817349505,17
1914,London Joint Stock Bank,"Reeves, Whitburn & Co",British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.3984095364447979,10
1914,London Joint Stock Bank,Samuel Montagu & Co,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.3273268353539886,6
1914,London Joint Stock Bank,"Smith, St Aubyn & Co",British: clearing / joint-stock bank,British: discount house,False,False,0.37424059428255985,10
1914,London Joint Stock Bank,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.32287320150037885,9
1914,London Joint Stock Bank,Union of London & Smiths Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4430143138127601,21
1914,London Joint Stock Bank,National Discount Co.,British: clearing / joint-stock bank,British: discount house,False,False,0.3135447206678482,8
1914,London Joint Stock Bank,National Provincial Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.44543540318737396,10
1914,London Joint Stock Bank,Stern Brothers,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.3779644730092272,3
1914,London Joint Stock Bank,Royal Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.31180478223116176,7
1914,London Joint Stock Bank,Union Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3289758474798845,5
1914,Lütgens & Ripley,National Bank of Scotland,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.34992710611188255,6
1914,Lütgens & Ripley,Parr's Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3678836036909795,12
1914,Lütgens & Ripley,Union of London & Smiths Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3617196725301613,14
1914,Lütgens & Ripley,National Bank of India,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.32071349029490925,6
1914,Lütgens & Ripley,Standard Bank of South Africa,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.3086066999241838,4
1914,Manchester & Liverpool District Bank,N. M. Rothschild & Sons,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.3333333333333333,2
1914,Manchester & Liverpool District Bank,National Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3273268353539886,3
1914,Manchester & Liverpool District Bank,National Provincial Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3061862178478973,3
1914,Manchester & Liverpool District Bank,Samuel Montagu & Co,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.375,3
1914,Manchester & Liverpool District Bank,Stern Brothers,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.5773502691896258,2
1914,Manchester & Liverpool District Bank,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.3287979746107146,4
1914,Manchester & Liverpool District Bank,William Brandt's Sons & Co,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.45226701686664544,3
1914,Mercantile Bank of India,Ryder & Co,Colonial / Imperial bank,British: discount house,False,False,0.3333333333333333,5
1914,Mercantile Bank of India,"Reeves, Whitburn & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.37712361663282534,8
1914,Mercantile Bank of India,Samuel Montagu & Co,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.45184805705753195,7
1914,Mercantile Bank of India,"Smith, St Aubyn & Co",Colonial / Imperial bank,British: discount house,False,False,0.30996520993903337,7
1914,Mercantile Bank of India,Union Discount Co. of London,Colonial / Imperial bank,British: discount house,False,False,0.382028723980208,9
1914,Mercantile Bank of India,William Brandt's Sons & Co,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.3113995776646092,4
1914,Mercantile Bank of India,National Provincial Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.31622776601683794,6
1914,Mercantile Bank of India,Stern Brothers,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.4472135954999579,3
1914,N. M. Rothschild & Sons,Union Bank of Scotland,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.30151134457776363,3
1914,National Bank of India,"Reeves, Whitburn & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.3286335345030997,9
1914,National Bank of India,Ryder & Co,Colonial / Imperial bank,British: discount house,False,False,0.30983866769659335,6
1914,National Bank of India,"Smith, St Aubyn & Co",Colonial / Imperial bank,British: discount house,False,False,0.4115966043420212,12
1914,National Bank of India,Union Discount Co. of London,Colonial / Imperial bank,British: discount house,False,False,0.46031716445500037,14
1914,National Bank of India,Parr's Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.39000674757995496,17
